res_id,menu,price
"(307,)",얼그레이 밀크티,"7,000원"
"(307,)",프렌치 초콜릿,"7,000원"
"(307,)",다쿠아즈 플레이트,"5,500원"
"(307,)",카페라떼,"5,500원"
"(308,)",King's Drawing set(2인기준),"72,000원"
"(308,)",King's Couple Set(2인기준),"112,500원"
"(309,)",라즈베리도넛,"4,500원"
"(309,)",바닐라도넛,"4,000원"
"(309,)",레몬커드도넛,"4,000원"
"(309,)",버터스콘,"4,000원"
"(309,)",보틀밀크(300ml),"5,000원"
"(309,)",초코스콘,"4,500원"
"(309,)",녹차스콘,"4,500원"
"(309,)",얼그레이스콘,"4,500원"
"(309,)",앙버터,"4,500원"
"(309,)",오래오도넛,"5,000원"
"(309,)",젤라또,"5,300원"
"(310,)",트러플감자튀김,"9,000원"
"(310,)",투뿔한우안심카르파치오,"28,000원"
"(310,)",문어와 감자메쉬,"24,000원"
"(310,)",튀긴가지와 토마토살사,"24,000원"
"(310,)",카프레제,"19,000원"
"(310,)",화이트라구,"27,000원"
"(310,)",우니파스타,"29,000원"
"(310,)",봉골레,"25,000원"
"(310,)",수비드한항정살,"29,000원"
"(310,)",한우 투뿔 채끝등심스테이크,"68,000원"
"(310,)",밀푀유,"15,000원"
"(310,)",페페로니파스타,"26,000원"
"(310,)",스파이시크랩리조또,"26,000원"
"(311,)",리코타치즈샐러드,"17,000원"
"(311,)",버섯페스토파케리파스타,"19,000원"
"(311,)",명란크림파스타,"18,000원"
"(311,)",새우오일리조토,"18,000원"
"(311,)",아보카도 믹스 샐러드,"17,000원"
"(311,)",장조림 머쉬룸 크림 리조또,"18,000원"
"(311,)",라구 파스타 ,"19,000원"
"(311,)",참나물오일파스타,"18,000원"
"(311,)",아귀 엔쵸비 오일 파스타,"19,000원"
"(311,)",레드크랩리조토,"19,000원"
"(312,)",시그니처 브런치세트,"36,000원"
"(312,)",발사믹&허브 로스티드 포도와 브라타치즈,"18,000원"
"(312,)",프렌치토스트,"18,000원"
"(312,)",쿠스쿠스 샐러드와 소세지,"20,000원"
"(312,)",루꼴라 페스토 후실리 파스타,"12,000원"
"(312,)",토마토스프,"7,000원"
"(312,)",트러플 머쉬룸 스프,"8,000원"
"(312,)",그릴드치즈 샌드위치,"12,000원"
"(312,)",고메버터와 바게트,"5,000원"
"(312,)",내츄럴와인,변동
"(312,)",시그니쳐 브런치 세트,"36,000원"
"(313,)",콘버터야키2p/4p,"2,000~4,000"
"(313,)",우엉 카라아게,"4,000원"
"(313,)",일본카레,"11,000원"
"(313,)",토마토치킨카레,"11,000원"
"(313,)",카마카레,"11,000원"
"(313,)",스파이스 스파이시 카레,"11,000원"
"(313,)",콘버터 반반 / 소세지 반반 / 새우 반반카레,"14,000~16,000"
"(313,)",치킨 & 치킨 토마토 카레,"16,000원"
"(313,)",수제 가츠 카레,"14,000원"
"(313,)",소세지 치즈 야키카레,"16,000원"
"(313,)",히모가와 생면,"16,000원"
"(313,)",스프카레,"15,000원"
"(313,)",도리 카라아게 2p/4p,"3,000~6,000"
"(313,)",테바사키 교자 1p/3p,"2,500~7,000"
"(313,)",야키오니기리 오차즈케,"6,500원"
"(315,)",황지살,"18,000원"
"(315,)",오도독갈비,"13,000원"
"(315,)",김치찌개,"7,000원"
"(315,)",비빔수제비/오이지냉국수,"5,000원"
"(315,)",오이지 냉국수,"5,000원"
"(315,)",비빔수제비,"5,000원"
"(315,)",양념꼼장어,"12,000원"
"(316,)",와인 콜키지 일행당1병,"35,000원"
"(316,)",내등심(100g/최소주문200g),"44,000원"
"(316,)",포테이토칩스,"16,000원"
"(316,)",등심꽃(100g/최소주문150g),"48,000원"
"(316,)",채끝등심(100g/최소주문200g),"44,000원"
"(316,)",안심(100g/최소주문200g),"48,000원"
"(316,)",립아이(100g/최소주문400~1000g),"44,000원"
"(316,)",우설(100g/최소주문100g),"40,000원"
"(316,)",치마살(100g/최소주문150g),"52,000원"
"(316,)",부채살(100g/최소주문150g),"48,000원"
"(316,)",살치살(100g/최소주문100g),"48,000원"
"(316,)",캐나디언 랍스터,"55,000원"
"(316,)",펄뤨 프리미엄 오이스터,"28,000원"
"(316,)",Esacrgot,"21,000원"
"(316,)",Pan Con Tomato,"5,000원"
"(317,)",Espresso,"5,000원"
"(317,)",Black,"5,500원"
"(317,)",White,"6,000원"
"(317,)",Chocolate,"5,500원"
"(317,)",Mocha,"6,000원"
"(317,)",Tea,"6,000원"
"(318,)",LEGACY COURSE,"130,000원"
"(318,)",LUNCH COURSE(룸),"75,000원"
"(318,)",LUNCH COURSE(홀),"40,000~50,000"
"(319,)",CHEESE PIZZA,"17,900원"
"(319,)",JACKSON 5,"23,900원"
"(319,)",MEGA CRUNCH FRIES,"8,900원"
"(319,)",PEPPERONI,"19,800원"
"(319,)",MOTOWN SUPREME,"22,900원"
"(319,)",MOTOWN VEGE SUPREME,"22,900원"
"(319,)",TRUFFLE BACON MUSHROOM,"24,900원"
"(319,)",FOUR CHEESE HORSEMAN,"24,900원"
"(319,)",MOTOR CITY SALAD,"16,900원"
"(319,)",HOUSE PICKLE,"2,000원"
"(319,)",FRIES WITH QUESO,"14,900원"
"(319,)",CRISPY MUSHROOM,"9,000원"
"(319,)",BUFFALO,"11,000원"
"(319,)",CREAMY CHIPOTLE,"11,000원"
"(319,)",CREAMY GARLIC PARMESAN,"11,000원"
"(322,)",2021 DDALKI STUDIO,"60,000원"
"(322,)",Lunch 2 Course,"56,000원"
"(322,)",Lunch 3 Course,"62,000원"
"(322,)",Lunch 4 Course,"69,000원"
"(322,)",Lunch A La Carte,변동
"(322,)",PORTERHOUSE FOR TWO,"187,000원"
"(322,)",KOREAN SET,"93,000원"
"(322,)",WESTERN SET,"93,000원"
"(322,)",Dinner A La Carte,변동
"(323,)",화이트,"5,800원"
"(323,)",필터커피,변동
"(323,)",블랙,"5,300원"
"(323,)",크림바닐라,"6,300원"
"(323,)",아포가토,"6,500원"
"(323,)",자두소다,"6,500원"
"(323,)",시그널 초코,"6,300원"
"(323,)",호지 밀크티,"6,000원"
"(323,)",마라보 루이보스티,"6,000원"
"(324,)",군만두 반달,"9,000원"
"(324,)",새우물만두,"9,000원"
"(324,)",만두국,"9,000원"
"(324,)",계란부추물만두 ,"9,000원"
"(324,)",계란부추군만두,"9,000원"
"(324,)",마파두부덮밥,"9,000원"
"(324,)",송이물만두,"9,000원"
"(324,)",송이군만두,"9,000원"
"(325,)",치즈피자(한 조각),"4,800원"
"(325,)",치즈피자(한 판),"34,000원"
"(325,)",페퍼로니피자(한 조각),"5,400원"
"(325,)",페퍼로니피자(한 판),"40,000원"
"(325,)",마르게리타피자(한 조각),"6,700원"
"(325,)",마르게리따 피자(한 판),"48,000원"
"(325,)",초리소피자(한 조각),"6,200원"
"(325,)",초리소피자(한 판),"45,000원"
"(325,)",맥앤치즈베이컨피자(한 조각),"6,900원"
"(325,)",맥앤치즈베이컨피자(한 판),"49,000원"
"(325,)",시금치&아티초크피자(한 조각),"6,700원"
"(325,)",시금치&아티초크피자(한 판),"48,000원"
"(325,)",하와이안피자(한 조각),"6,900원"
"(325,)",하와이안피자(한 판),"49,000원"
"(325,)",미트볼피자(한 판),"44,000원"
"(327,)",머쉬룸 베네딕트,"15,000원"
"(327,)",먼슬리 메뉴,변동
"(327,)",에그 인 헬,"12,000원"
"(327,)",모닝!아보,"8,000원"
"(327,)",블루베리 팬케익,"13,000원"
"(327,)",오늘의스프,"6,000원"
"(327,)",하우스 샐러드,"6,000원"
"(327,)",사워도우/바게트/호밀빵,"1,000원"
"(327,)",베이컨/오븐드라이 토마토,"2,000원"
"(327,)",구운버섯/아보카도/그라브락스 연어,"4,000원"
"(329,)",런치 / 디너) 베트남 만두튀김 2pcs,"4,000원"
"(329,)",런치 / 튀긴 계란 1pcs,"1,500원"
"(329,)",런치 / 디너) 파파야 샐러드,"8,000원"
"(329,)",런치 / 디너) 닭고기 쌀국수,"9,000원"
"(329,)",런치 ) 매운 해산물 쌀국수,"9,000원"
"(329,)",런치 / 디너) 돼지고기 덮밥,"11,000원"
"(329,)",런치 ) 신용산 국밥,"11,000원"
"(329,)",디너 ) 효뜨 쌀국수,"14,000원"
"(329,)",디너 ) 퍼싸오,"18,000원"
"(329,)",디너 ) 닭 튀김,"14,000원"
"(329,)",디너 ) 저육 볶음,"18,000원"
"(329,)",디너 ) 홍합찜 4pcs,"9,000원"
"(329,)",디너 ) 홍합찜 8pcs,"17,000원"
"(329,)",디너 ) 족발 도가니탕,"19,000원"
"(329,)",디너 ) 모듬 해산물 초면,"28,000원"
"(330,)",크랜베리스콘,"3,500원"
"(330,)",크로와상,"3,000~4,000"
"(330,)",무화과 샤워도우,"6,000원"
"(330,)",클래식 샤워도우,"6,000원"
"(330,)",호밀빵,"7,500원"
"(330,)",고구마치즈 샤워도우,"4,500원"
"(330,)",메이플피칸스콘,"3,500원"
"(330,)",시오빵,"1,800원"
"(330,)",소시지프레첼(4개),"3,500원"
"(330,)",라우겐크루아상,"3,300원"
"(330,)",우유 데니쉬,"6,000원"
"(330,)",통밀 호두 크랜베리 샤워도우,"6,000원"
"(330,)",브라우니,"3,800원"
"(330,)",유레카 요거트,"5,500원"
"(330,)",당근 케이크,"8,500원"
"(332,)",마리네이드 양갈비 구이,변동
"(332,)",프렌즈 세트( Hummus & Salad ),"17,800원"
"(332,)",그릴 생 양갈비 구이,변동
"(332,)",패밀리 세트 ( Hummus & Salad ),"29,800원"
"(332,)",화덕에 구운 피타빵 ( 소/중/대 ),변동
"(332,)",따블레 샐러드 Tabouleh,"11,000원"
"(332,)",무사카 Moussaka,"32,000원"
"(332,)",샥슈카 Shakshuka,"28,000원"
"(333,)",Pho Bo 소고기 쌀국수,"10,000원"
"(333,)",Bun Cha 분짜,"10,000원"
"(333,)",Banh Mi 반미샌드위치,"8,000원"
"(333,)",Beer Saigon / Hanoi,"6,000원"
"(334,)",시저 샐러드,"29,000원"
"(334,)",해산물 샐러드,"32,000원"
"(334,)","스프/프렌치어니언,크램차우더","16,000원"
"(334,)",포터하우스스테이크/100g,"33,000원"
"(334,)",티본스테이크/100g,"31,000원"
"(334,)",본인스트립로인스테이크/100g,"27,000원"
"(334,)",토마호크스테이크/100g,"30,000원"
"(334,)",본인립아이스테이크/100g,"30,000원"
"(334,)",하우스샐러드,"18,000원"
"(334,)",새우칵테일,"27,000원"
"(334,)",생 모짜렐라 샐러드,"27,000원"
"(334,)",문어 샐러드,"32,000원"
"(334,)",팬에 구운 바질 향의 가리비와 야채 랠리쉬,"32,000원"
"(334,)",후레쉬 굴 Half,"30,000원"
"(334,)",후레쉬 굴 Dozen,"60,000원"
"(335,)",위켄드 브런치,"128,000원"
"(335,)",스테이크 하우스 점심 세트 메뉴,"88,000원"
"(335,)",스테이크 하우스 저녁 세트 메뉴,"138,000원"
"(336,)",리얼 요크셔 밀크티 (bottle),"6,000원"
"(336,)",프렌치토스트,"13,000원"
"(336,)",에스프레소,"3,500원"
"(336,)",아메리카노,"4,000원"
"(336,)",카페라떼,"4,500원"
"(336,)",리얼바닐라빈라떼,"5,000원"
"(336,)",카푸치노,"5,000원"
"(336,)",리얼 로즈마리 얼그레이티,"5,500원"
"(336,)",생레몬에이드,"4,500원"
"(336,)",생자몽에이드,"4,500원"
"(336,)",TEA,"4,500원"
"(336,)",잠봉뵈르샌드위치,"9,500원"
"(336,)",에그샌드위치,"7,500원"
"(336,)",그래놀라 그릭요거트볼,"5,500원"
"(336,)",콜드루꼴라파스타,"6,500원"
"(337,)",한우오마카세,"118,000원"
"(337,)",전통주 페어링(8종),"40,000원"
"(337,)",콜키지,"40,000원"
"(338,)",지못미버거,"6,500원"
"(338,)",하와이안버거,"6,500원"
"(338,)",트러플 감자튀김,"2,500원"
"(338,)",오랜지쥬스,"3,000원"
"(338,)",음료세트,"3,000원"
"(338,)",쉐이크세트,"5,500원"
"(338,)",싱글버거,"5,500원"
"(340,)",탭퍼블릭 스페셜 메뉴,변동
"(340,)",파스타와 리조또 메뉴,변동
"(340,)",피자 메뉴,변동
"(340,)",버거 메뉴,변동
"(340,)",프라이드와 로스트 치킨,변동
"(340,)",샐러드와 쉐어블 메뉴,변동
"(340,)",디저트와 음료 메뉴,변동
"(341,)",Doucement,변동
"(342,)",사시미(소),"50,000원"
"(342,)",사시미(중),"70,000원"
"(342,)",아보카도와 참치 프로슈토 타다끼,"38,000원"
"(342,)",후토마끼,"22,000원"
"(342,)",성게알과 단새우회,"45,000원"
"(342,)",와후 함박트테이크,"30,000원"
"(343,)",오스스메 셋트,"33,000원"
"(343,)",징기스칸 생 양고기,"11,000원"
"(343,)",카타마리 생 양고기,"12,000원"
"(343,)",생 양고기 함바그,"13,000원"
"(343,)",라무 탄,"13,000원"
"(343,)",생 양고기 육회,"15,000원"
"(345,)",홍새우&먹물카펠리니,"25,000원"
"(345,)",홈메이드카프레제플래터,"14,000원"
"(345,)",계절조개 봉골레 & 파프리카토르키오,"23,000원"
"(345,)",살시챠 레몬버터&노른자딸리아뗄레,"23,000원"
"(345,)",흑돼지 라구 & 먹물 리가토니,"23,000원"
"(345,)",수란과 시져샐러드,"12,000원"
"(345,)",부라따치즈와 감태,"15,000원"
"(345,)",트러플 포르치니 & 버섯 딸리아뗄레,"23,000원"
"(345,)",이베리코 플루마 스테이크 ,"24,000원"
"(345,)",와규살치살 스테이크 100g / 200g,"28,000원"
"(345,)",티라미수 ,"10,000원"
"(345,)",바딜페스토 조개찜,"26,000원"
"(346,)",시옹만두,"8,300원"
"(346,)",마라 라구 덮밥,"9,800원"
"(346,)",옹박치킨덮밥,"10,800원"
"(346,)",동파 차슈 덮밥,"11,800원"
"(346,)",마오 세비체,"9,000원"
"(346,)",우육면,"11,800원"
"(347,)",트리플 스테이크,"14,300원"
"(347,)",대창 덮밥,"10,500원"
"(347,)",400 스테이크 덮밥 (하루 7그릇 한정),"14,700원"
"(347,)",미도인 구첩 반상 (하루 7그룻 한정메뉴),"15,900원"
"(347,)",곱창 등심 스테이크(한정메뉴),"17,300원"
"(347,)",곱창 대창 덮밥 (곱대),"14,800원"
"(347,)",가정식 부챗살 스테이크,"12,300원"
"(347,)",미도인 등심 스테이크,"13,300원"
"(347,)",돈테키 차슈덮밥,"8,800원"
"(347,)",화산 불백 덮밥,"9,300원"
"(347,)",미도인 스테이크 덮밥,"9,800원"
"(347,)",대창 큐브 스테이크 덮밥,"13,800원"
"(347,)",곱창 대창 큐브스테이크 덮밥 (한정메뉴),"16,800원"
"(347,)",청두 사천 탄탄멘,"8,500원"
"(347,)",미도인 곱창 라멘 (한정메뉴),"12,800원"
"(348,)",곰국,"13,000원"
"(348,)",곰국(특),"16,000원"
"(348,)",돌문어간장국수,"12,000원"
"(348,)",제철 회국수,"12,000원"
"(348,)",새우감자전,"18,000원"
"(348,)",문어숙회,"25,000원"
"(348,)",한우수육,"28,000원"
"(348,)",전복들깨국수,"15,000원"
"(348,)",제철회묵은지말이,"9,000원"
"(348,)",강된장쌈밥,"8,000원"
"(349,)",와플세트,"16,200원"
"(350,)",가츠덮밥,"10,000원"
"(350,)",새우튀김덮밥,"11,000원"
"(350,)",믹스 덮밥,"12,000원"
"(350,)",야끼니쿠동,"13,000원"
"(350,)",생연어덮밥,"13,000원"
"(350,)",김치치즈덮밥,"12,000원"
"(350,)",김치돈가츠나베,"12,000원"
"(350,)",안심가츠정식,"13,000원"
"(350,)",치즈가츠정식,"12,500원"
"(350,)",소고기치즈가츠정식,"14,000원"
"(350,)",알쌈리조또,"14,000원"
"(350,)",명란바질오일파스타,"15,000원"
"(350,)",차돌중화파스타,"18,000원"
"(350,)",살치살크림파스타,"16,000원"
"(350,)",리코타치즈샐러드,"10,000원"
"(351,)",시그니처버거,"9,800원"
"(352,)",후토마키,"15,900원"
"(352,)",카이센동,"27,900원"
"(352,)",마구로 마끼,"15,900원"
"(352,)",한우대창덮밥,"13,900원"
"(352,)",사케동,"14,900원"
"(352,)",아부리사케동,"14,900원"
"(352,)",우니파스타,"19,900원"
"(352,)",마제파스타,"13,900원"
"(352,)",진작봉골레,"13,900원"
"(352,)",명란까르보나라,"13,900원"
"(352,)",모듬카츠,"17,900원"
"(352,)",레몬시소에이드,"4,900원"
"(352,)",메론소다,"3,900원"
"(352,)",춘하추동,"10,900원"
"(352,)",하이볼,"6,900원"
"(353,)",에이투비 커피,"6,000원"
"(353,)",에스프레소,"5,000원"
"(353,)",아메리카노,"5,000원"
"(353,)",라떼,"5,500원"
"(353,)",플랫화이트,"5,500원"
"(353,)",샷 말차 라떼,"6,000원"
"(353,)",핸드 드립,변동
"(353,)",행오버,"6,000원"
"(353,)",트로피컬 에이드,"6,000원"
"(353,)",밀크티,"6,000원"
"(353,)",피치 우롱 티,"6,000원"
"(353,)",오늘의 와인,변동
"(353,)",탠저린 스프리츠,"9,000원"
"(353,)",에이투비 하이볼,"9,000원"
"(353,)",에이투비 진토닉,"9,000원"
"(354,)",Zesty garlic burger,"9,300원"
"(354,)",Wasabi shrimp burger,"10,300원"
"(354,)",American cheese burger,"8,300원"
"(354,)",Chipotle chilli burger,"9,300원"
"(354,)",Basic fries,"3,300원"
"(354,)",Cheese fries,"4,300원"
"(354,)",Garlic cheese fries,"5,300원"
"(354,)",Jalapeno bacon fries,"5,300원"
"(355,)",런치(평일) 파스타세트,"19,000원"
"(355,)",런치(평일) 스테이크세트,"29,000원"
"(355,)",티본스테이크500g세트(2인),"89,000원"
"(355,)",티본스테이크650g세트(2인),"109,000원"
"(355,)",티본스테이크950g세트(3인),"154,000원"
"(355,)",양갈비스테이크550g세트(2인),"84,000원"
"(355,)",안심스테이크300g세트(2인),"82,000원"
"(355,)",토마토 모짜렐라,"16,000원"
"(355,)",토마토 치킨(매콤),"20,000원"
"(355,)",토마토 라구,"19,000원"
"(355,)",토마토 로제 랍스터,"28,000원"
"(355,)",까르보나라,"16,000원"
"(355,)",크림 치킨 감자뇨끼,"19,000원"
"(355,)",새우 앤초비 오일,"20,000원"
"(355,)",관자 오일,"19,000원"
"(356,)",피칸브라우니,"5,800원"
"(356,)",레몬케이크,"4,500원"
"(356,)",브라우니,"5,000원"
"(356,)",패트라스칼,"4,500원"
"(356,)",오가나통밀 스콘,"4,500원"
"(356,)",소트 브레드,"2,800원"
"(356,)",치즈 스콘,"2,800원"
"(357,)",라구파스타,"18,000원"
"(357,)",꼬맹스 떡볶이,"14,000원"
"(357,)",라떼,"5,500원"
"(357,)",아메리카노,"4,500원"
"(357,)",부라타샐러드,"16,000원"
"(357,)",크로아상샌드위치,"9,300원"
"(357,)",치즈플래이트,"20,000원"
"(357,)",한우스테이크,"43,000원"
"(357,)",감자튀김,"10,000원"
"(357,)",호두파이,"5,500원"
"(357,)",카라멜파운드,"5,500원"
"(358,)",아메리카노,변동
"(359,)",바질크림고구마,"9,000원"
"(359,)",바질 토마토 파니니,"9,000원"
"(359,)",우가파워 파니니,"9,000원"
"(359,)",구황작물샐러드,"9,500원"
"(359,)",토마토 야채 스프,"7,000원"
"(359,)",연어 샌드위치,"8,000원"
"(360,)",에스프레소 (ESPRESSO),"5,000원"
"(360,)",아메리카노 (AMERICANO) (hot/iced),"5,000원"
"(360,)",마키아토 (MACCHIATO),"5,300원"
"(360,)",지브랄타 (GIBRALTA),"5,500원"
"(360,)",카푸치노 (CAPPUCCINO),"5,700원"
"(360,)",라떼 (LATTE) (hot/iced),"6,100원"
"(360,)",모카 (MOCHA) (hot/Iced),"6,500원"
"(360,)",블렌드 (드립),"5,200원"
"(360,)",싱글 오리진 (드립),"6,300원"
"(360,)",뉴 올리언스,"5,800원"
"(360,)",콜드 브루,"5,800원"
"(360,)",놀라 플로트 (NOLA FLOAT),"7,200원"
"(360,)",레모네이드 (LEMONADE),"4,500원"
"(360,)",레몬 유자 피즈 (LEMON YUJU FIZZ),"4,500원"
"(360,)",딸기 피즈 (STRAWBERRY FIZZ),"5,200원"
"(362,)",Here Cream Latte(only ice),"6,000원"
"(362,)",Ginger Bread Latte(only hot),"6,000원"
"(362,)",Americano,"4,000원"
"(362,)",Cafe Latte,"4,500원"
"(362,)",Brew Coffee,변동
"(362,)",Plum Ade,"6,000원"
"(362,)",Jeju Mandarin Juice,"6,000원"
"(362,)",Green Tangerine Tea,"6,000원"
"(362,)",Croffle Plain,"2,900원"
"(362,)",Brown Cheese Croffle(single),"6,000원"
"(362,)",Brown Cheese Croffle(double),"9,000원"
"(362,)",Hazelnuts Chocolate Cookie,"3,500원"
"(362,)",Caramel Fudge Cookie,"3,800원"
"(364,)",파스타,"20,000~24,000"
"(364,)",샐러드,변동
"(364,)",레드 와인,"9,000원"
"(364,)",화이트 와인,"8,000원"
"(365,)",트러플메추리알샤오마이,"9,000원"
"(365,)",탄탄면,"11,000원"
"(365,)",칠리새우,"26,000원"
"(365,)",사천식라즈지,"20,000원"
"(365,)",공심채볶음,"9,000원"
"(365,)",제제스짜장면,"11,000원"
"(365,)",동파육과차이니즈번,"25,000원"
"(365,)",해산물산라탕,변동
"(366,)",후무스캐롯,"12,000원"
"(366,)",VERY 이탈리안,"10,000원"
"(366,)",아메리카노,"3,800원"
"(367,)",수플레팬케익,"12,900원"
"(367,)",베이컨 로제 파스타,"14,900원"
"(367,)",우에노 스테이크 (200g),"18,900원"
"(367,)",에그베이컨머쉬룸파스타,"13,900원"
"(367,)",쉬림프오일파스타,"12,900원"
"(367,)",쉬림프크림 리조또,"13,900원"
"(367,)",베이컨로제 리조또,"14,900원"
